Date,Relative Humidity (%),Solar Radiation (watts/sq meter),Atmosphere Pressure (mb),Wind Speed (m/sec),Wind Direction (degrees),Battery (volts),Air Temperature (°C),ParametersOutOfRange
7/26/2018 14:32,32.94,700.8,1017.365,1.143,143.3,13.71,28.21,
7/26/2018 14:47,27.67,666.4,1017.159,0.911,140.9,13.74,28.83,
7/26/2018 15:02,27.99,661.6,1016.909,0.132,195.5,13.71,28.74,
7/26/2018 15:17,33.5,572.5,1016.821,0.071,115.4,13.72,29.14,
7/26/2018 15:32,33.33,568.3,1016.579,0,277.4,13.72,29.74,
7/26/2018 15:47,33.57,630.6,1016.51,0,277.4,13.73,29.54,
7/26/2018 16:02,30.83,547.7,1016.298,0.724,201.7,13.2,29.93,
7/26/2018 16:17,38.6,473.7,1016.207,0.132,57.25,13.71,29.63,
7/26/2018 16:32,38.97,479.4,1016.014,0.004,141.4,13.73,29.97,
7/26/2018 16:47,37,238,1015.89,0,293.3,13.73,29.59,
7/26/2018 17:02,33.99,108.3,1015.762,0.252,100.5,13.7,29.54,
7/26/2018 17:17,42.64,362.5,1015.633,0.252,100.5,13.64,29.79,
7/26/2018 17:32,46.77,309.4,1015.52,0.649,234.6,12.02,29.21,
7/26/2018 17:47,31.93,297.7,1015.483,0.984,231.3,13.69,29.28,
7/26/2018 18:02,43.41,290.4,1015.448,1.282,253.9,13.72,29.07,
7/26/2018 18:17,41.99,248.6,1015.378,1.896,307.5,13.69,29.65,
7/26/2018 18:32,35.47,210,1015.298,2.534,289.2,13.73,29.31,
7/26/2018 18:47,39,168.4,1015.308,2.534,289.2,13.74,28.94,
7/26/2018 19:02,38.88,122.3,1015.258,2.805,289.3,13.76,28.68,
7/26/2018 19:17,38.08,77.55,1015.279,2.418,293,13.82,28.27,
7/26/2018 19:32,41.29,37.21,1015.461,3.241,297.9,13.29,27.74,
7/26/2018 19:47,39.42,6.5,1015.55,2.811,298.3,13,27.39,
7/26/2018 20:02,43.58,2.2,1015.625,2.679,293.6,12.55,26.81,
7/26/2018 20:17,47.77,0.26,1015.743,1.773,296.5,12.84,26.51,
7/26/2018 20:32,43.45,0.15,1015.81,1.773,296.5,12.85,26.18,
7/26/2018 20:47,41.72,0,1016.035,2.758,296.2,12.86,25.59,
7/26/2018 21:02,47.61,0,1016.003,3.496,298.9,12.77,24.94,
7/26/2018 21:17,47.58,0,1016.027,3.865,300.3,12.82,24.22,
7/26/2018 21:32,48.73,0,1016.142,3.699,299.5,11.63,23.78,
7/26/2018 21:47,48.33,0,1016.193,2.55,281.4,12.9,23.58,
7/26/2018 22:02,45.42,0.01,1016.224,2.55,281.4,12.88,23.42,
7/26/2018 22:17,50.18,0.01,1016.273,2.976,305,12.89,23.06,
7/26/2018 22:32,51.74,0,1016.392,2.418,284.4,12.88,22.71,
7/26/2018 22:47,49.13,0.01,1016.445,1.221,243.4,12.87,22.88,
7/26/2018 23:02,52.29,0.03,1016.402,1.001,197.4,12.86,22.89,
7/26/2018 23:17,55.32,0.04,1016.365,1.675,182.7,12.85,22.35,
7/26/2018 23:32,56.57,0.11,1016.341,1.675,182.7,12.85,22.52,
7/26/2018 23:47,57.12,0.03,1016.341,1.653,186.5,12.85,22.17,
7/27/2018 0:02,56.98,0,1016.228,2.191,191.5,12.31,21.87,
7/27/2018 0:17,59.28,0,1016.191,1.767,176.4,12.74,21.8,
7/27/2018 0:32,57.62,0,1016.156,2.384,204.5,12.8,21.43,
7/27/2018 0:47,57.23,0,1016.209,2.352,196.2,12.71,21.11,
7/27/2018 1:02,58.72,0,1016.231,2.995,216.6,12.79,20.87,
7/27/2018 1:17,56.91,0,1016.234,2.995,216.6,12.72,20.65,
7/27/2018 1:32,57.44,0,1016.231,2.676,230.5,11.53,20.61,
7/27/2018 1:47,58.58,0,1016.196,1.928,241,12.81,20.57,
7/27/2018 2:02,58.79,0,1016.295,2.155,230.5,12.79,20.24,
7/27/2018 2:17,63.15,0,1016.279,3.372,204.8,12.78,19.97,
7/27/2018 2:32,64.95,0,1016.421,3.14,226.4,12.76,19.47,
7/27/2018 2:47,65.92,0.01,1016.429,3.14,226.4,12.76,19.21,
7/27/2018 3:02,67.31,0,1016.432,2.97,191,12.76,18.98,
7/27/2018 3:17,68.89,0,1016.376,3.379,181.8,12.77,18.6,
7/27/2018 3:32,70.37,0.01,1016.563,3.203,206.7,12.75,18.11,
7/27/2018 3:47,71.4,0,1016.585,3.846,191,12.74,17.97,
7/27/2018 4:02,70.65,0.01,1016.488,4.041,203.9,12.32,17.83,
7/27/2018 4:17,71.62,0.13,1016.652,4.041,203.9,12.63,17.51,
7/27/2018 4:32,71.92,1.02,1016.689,4.405,207,12.7,17.4,
7/27/2018 4:47,72.53,3.58,1016.802,4.379,207.7,12.61,17.13,
7/27/2018 5:02,75.85,9.64,1016.799,3.808,206.3,12.63,17.16,
7/27/2018 5:17,75.53,26.44,1016.947,5.19,187.6,12.77,16.85,
7/27/2018 5:32,75.22,52.54,1017.012,5.266,190.1,11.49,16.6,
7/27/2018 5:47,75.53,78.21,1017.009,5.108,204.6,13.03,16.76,
7/27/2018 6:02,75.99,119.6,1017.142,5.108,204.6,13.25,16.81,
7/27/2018 6:17,75.03,148.7,1017.088,4.874,196.5,13.43,16.83,
7/27/2018 6:32,75.77,188.4,1017.208,4.896,205.8,13.48,16.99,
7/27/2018 6:47,72.53,215.7,1017.366,4.031,205.4,13.58,16.84,
7/27/2018 7:02,73.72,267.9,1017.309,3.505,212.5,13.64,16.97,
7/27/2018 7:17,72.98,315.5,1017.323,3.158,210.2,13.72,17.09,
7/27/2018 7:32,71.4,352.4,1017.349,3.158,210.2,13.79,17.08,
7/27/2018 7:47,70.64,403.2,1017.352,3.368,210.8,13.85,17.39,
7/27/2018 8:02,67.52,440,1017.349,3.15,207.8,13.4,17.65,
7/27/2018 8:17,67.25,517.9,1017.328,3.142,215.5,13.88,17.97,
7/27/2018 8:32,68.5,545.5,1017.25,3.239,194.5,13.61,18.36,
7/27/2018 8:47,65.24,596.8,1017.138,3.254,181,13.73,18.52,
7/27/2018 9:02,64.97,636,1017.111,3.254,181,13.62,18.93,
7/27/2018 9:17,62.16,657.1,1017.017,3.216,169,13.71,19.28,
7/27/2018 9:32,61.86,690.2,1016.969,2.253,189.7,12.17,19.75,
7/27/2018 9:47,59.25,703,1017.022,2.279,193.8,13.69,19.99,
7/27/2018 10:02,57,742.7,1016.96,2.209,201.5,13.65,20.35,
7/27/2018 10:17,55.84,783.8,1016.877,2.569,184.4,13.68,20.76,
7/27/2018 10:32,53.12,814,1016.93,1.659,169.7,13.68,21.06,
7/27/2018 10:47,51.64,833,1016.858,1.659,169.7,13.69,21.5,
7/27/2018 11:02,50.58,858,1016.795,1.825,194.9,13.69,21.87,
7/27/2018 11:17,50.48,876,1016.668,1.219,203.4,13.71,22.24,
7/27/2018 11:32,49.44,885,1016.632,0.837,163.6,13.69,22.57,
7/27/2018 11:47,48.61,883,1016.525,0.464,106.6,13.69,22.72,
7/27/2018 12:02,47.11,893,1016.459,0.395,118.5,13.27,23,
7/27/2018 12:17,48.12,886,1016.48,0.395,118.5,13.66,23.05,
7/27/2018 12:32,49.24,793.3,1016.311,0.658,142.3,13.68,23.36,
7/27/2018 12:47,49.84,351.6,1016.21,0.896,352.5,13.75,23.6,
7/27/2018 13:02,46.52,773.2,1016.096,1.085,15.65,13.7,23.74,
7/27/2018 13:17,45.26,752.7,1016.042,0.324,52.9,13.7,24.18,
7/27/2018 13:32,42.99,220.3,1015.88,0.271,37.09,12.01,24.66,
7/27/2018 13:47,41.7,713.3,1015.775,0.271,37.09,13.67,24.89,
7/27/2018 14:02,40.05,744,1015.615,0.463,44.37,13.68,25.14,
7/27/2018 14:17,37.07,711.5,1015.507,0.592,88.9,13.71,25.77,
7/27/2018 14:32,37.43,674.5,1015.371,0.565,112.5,13.68,26.19,
7/27/2018 14:47,37.81,642.7,1015.225,1.213,93.3,13.73,26.14,
7/27/2018 15:02,38.46,613.6,1015,1.445,113.1,13.71,26.34,
7/27/2018 15:17,41.26,582.1,1014.823,1.632,112.2,13.73,26.66,
7/27/2018 15:32,39.28,545.9,1014.662,1.632,112.2,13.71,26.76,
7/27/2018 15:47,42.14,504.3,1014.493,1.784,107.4,13.71,26.88,
7/27/2018 16:02,43.4,457.4,1014.335,1.758,110.8,13.19,27.03,
7/27/2018 16:17,38.65,419.6,1014.15,1.762,83.7,13.63,27.38,
7/27/2018 16:32,44.75,392.2,1014.075,1.4,109,13.65,27.32,
7/27/2018 16:47,41.26,351.3,1014.043,0.824,116.9,13.7,27.55,
7/27/2018 17:02,33.75,303.4,1013.927,0.824,116.9,13.68,28.58,
7/27/2018 17:17,37.42,302.7,1013.866,0.079,230.6,13.76,28.3,
7/27/2018 17:32,43.1,231.8,1013.761,0.51,219.7,11.89,28.35,
7/27/2018 17:47,49.81,192.3,1013.726,0.323,221,13.68,28.17,
7/27/2018 18:02,54.49,210.5,1013.702,0.801,253.1,13.84,28.03,
7/27/2018 18:17,44.44,129,1013.713,0.34,255.5,13.71,27.87,
7/27/2018 18:32,32.81,205.4,1013.673,0.34,255.5,13.72,28.34,
7/27/2018 18:47,53.29,166.7,1013.673,0.71,327.3,13.72,27.34,
7/27/2018 19:02,37.08,95.8,1013.635,0.801,259.9,13.74,27.35,
7/27/2018 19:17,50.52,51.75,1013.726,0.727,253.3,13.75,27.01,
7/27/2018 19:32,43.68,25.03,1013.796,0.861,251.5,13.05,26.7,
7/27/2018 19:47,61.55,4.67,1013.885,0.936,329.1,12.97,26.16,
7/27/2018 20:02,52.14,1.21,1013.93,2.061,325.9,12.49,26.42,
7/27/2018 20:17,52.25,0.24,1013.976,2.061,325.9,12.83,26.31,
7/27/2018 20:32,51.16,0.2,1014.185,2.817,311.8,12.85,25.58,
7/27/2018 20:47,53.9,0,1014.308,3.336,312.6,12.85,25.15,
7/27/2018 21:02,50.7,0,1014.3,2.616,313.3,12.79,25.08,
7/27/2018 21:17,57.42,0,1014.517,1.22,354.6,12.84,24.61,
7/27/2018 21:32,53.88,0,1014.533,2.305,326.1,11.58,23.88,
7/27/2018 21:47,58.04,0,1014.617,2.305,326.1,12.91,23.71,
7/27/2018 22:02,57.46,0,1014.702,2.061,195.6,12.89,22.88,
7/27/2018 22:17,61.11,0,1014.767,2.876,208.6,12.88,22.37,
7/27/2018 22:32,61.71,0.01,1014.826,3.852,212.6,12.88,21.81,
7/27/2018 22:47,61.59,0.01,1014.965,3.797,210.3,12.87,21.11,
7/27/2018 23:02,64.78,0.03,1015.03,4.073,209.6,12.86,20.99,
7/27/2018 23:17,59.86,0.04,1015.298,4.073,209.6,12.84,20.78,
7/27/2018 23:32,59.18,0.13,1015.405,4.627,213.7,12.84,20.71,
7/27/2018 23:47,60.41,0.01,1015.33,3.51,224.9,12.83,20.82,
7/28/2018 0:02,62.16,0,1015.308,3.291,227.7,12.32,21.1,
7/28/2018 0:17,62.07,0,1015.386,4.114,215.4,12.75,20.77,
7/28/2018 0:32,63.85,0,1015.491,4.388,207.8,12.8,20.6,
7/28/2018 0:47,62.55,0,1015.601,5.125,205.9,12.67,19.88,
7/28/2018 1:02,66.02,0,1015.85,5.125,205.9,12.79,19.45,
7/28/2018 1:17,68.13,0,1016.003,4.496,202.2,12.7,19.11,
7/28/2018 1:32,69.58,0,1016.035,4.58,200.1,11.46,18.62,
7/28/2018 1:47,70.44,0.01,1016.057,4.163,202.7,12.79,18.2,
7/28/2018 2:02,73.14,0,1016.191,4.355,224,12.78,17.79,
7/28/2018 2:17,73.17,0,1016.201,3.903,231,12.77,17.38,
7/28/2018 2:32,73.73,0.01,1016.25,3.903,231,12.77,17.33,
7/28/2018 2:47,73.55,0.01,1016.335,3.382,225.3,12.76,17.54,
7/28/2018 3:02,73.29,0,1016.239,3.643,175.2,12.75,17.43,
7/28/2018 3:17,74.99,0.02,1016.322,4.351,191.8,12.74,17.35,
7/28/2018 3:32,75.18,0.02,1016.405,5.013,195.3,12.75,17.54,
7/28/2018 3:47,72.59,0.02,1016.464,4.872,204.8,12.73,17.29,
7/28/2018 4:02,75.88,0.02,1016.585,4.872,204.8,12.24,17.3,
7/28/2018 4:17,75.45,0.22,1016.642,4.564,202.1,12.6,17.05,
7/28/2018 4:32,75.04,0.72,1016.679,4.919,201.8,12.69,16.8,
7/28/2018 4:47,76.17,2.41,1016.738,5.591,203,12.58,16.57,
7/28/2018 5:02,77.58,9.68,1016.923,5.17,209.8,12.56,16.6,
7/28/2018 5:17,77.3,15.57,1017.017,5.208,218.1,12.68,16.42,
7/28/2018 5:32,78.74,25.84,1017.225,4.163,227.3,11.45,16.35,
7/28/2018 5:47,80.1,33.92,1017.322,4.163,227.3,12.74,16.27,
7/28/2018 6:02,79.05,45.31,1017.276,4.201,221.4,12.81,16.13,
7/28/2018 6:17,80.3,63.81,1017.365,4.651,211,12.86,16.13,
7/28/2018 6:32,80.7,75.96,1017.517,3.867,208.2,12.92,16.06,
7/28/2018 6:47,80.8,87,1017.586,3.69,214.5,12.98,15.99,
7/28/2018 7:02,81.3,101.2,1017.687,4.486,213.5,13.05,15.84,
7/28/2018 7:17,81.3,130.9,1017.708,4.486,213.5,13.17,15.75,
7/28/2018 7:32,81.2,156.7,1017.773,4.14,210.5,13.26,15.81,
7/28/2018 7:47,80.7,212.4,1017.886,3.761,225.9,13.36,15.9,
7/28/2018 8:02,78.3,533.2,1017.9,3.444,222.1,13.12,16.08,
7/28/2018 8:17,77.26,555.5,1017.891,2.543,215.1,13.65,16.36,
7/28/2018 8:32,76.37,654.4,1017.866,2.405,194.3,13.79,16.76,
7/28/2018 8:47,74.15,664.8,1017.88,2.405,194.3,13.85,17.1,
7/28/2018 9:02,72.9,512.3,1017.776,2.543,181.6,13.96,17.54,
7/28/2018 9:17,72.07,504.5,1017.703,2.838,178.8,13.95,17.99,
7/28/2018 9:32,67.81,664.1,1017.687,2.495,191,12.27,18.37,
7/28/2018 9:47,67.7,764.5,1017.628,2.383,165.9,13.46,18.88,
7/28/2018 10:02,66.16,582.7,1017.61,1.932,167,13.85,19.16,
7/28/2018 10:17,65.06,790.7,1017.6,1.736,166.1,13.62,19.72,
7/28/2018 10:32,59.65,801,1017.596,1.736,166.1,13.6,20.19,
7/28/2018 10:47,61.74,821,1017.529,0.49,201,13.59,20.4,
7/28/2018 11:02,58.16,854,1017.44,1.146,222.3,13.63,20.79,
7/28/2018 11:17,58.54,841,1017.352,0.151,21.55,13.63,21.04,
7/28/2018 11:32,56.58,842,1017.299,0.068,31.1,13.61,21.36,
7/28/2018 11:47,54.16,803,1017.171,0.002,91.7,13.62,21.92,
7/28/2018 12:02,52.52,856,1017.079,0.002,91.7,13.32,22.07,
7/28/2018 12:17,51.23,856,1016.958,0.959,179.4,13.63,22.6,
7/28/2018 12:32,52.69,809,1016.942,0.191,233.3,13.63,23,
7/28/2018 12:47,54.88,493.2,1016.859,0.956,340.8,13.7,22.57,
7/28/2018 13:02,54.49,763.5,1016.842,0.981,353.5,13.68,22.85,
7/28/2018 13:17,54.4,735.5,1016.788,0.947,356.9,13.7,23.1,
7/28/2018 13:32,55.05,629.3,1016.729,0.947,356.9,12.08,23.32,
7/28/2018 13:47,51.21,717.4,1016.557,1.195,8.09,13.7,23.82,
7/28/2018 14:02,50.54,686,1016.31,1.273,5.92,13.68,24.13,
7/28/2018 14:17,47.55,656.4,1016.316,1.05,25.68,13.67,24.55,
7/28/2018 14:32,45.71,635.8,1016.21,0.898,45.19,13.67,24.92,
7/28/2018 14:47,45.07,576.3,1016.177,1.034,21.17,13.71,25.26,
7/28/2018 15:02,44.49,610.5,1016.07,1.103,11.85,13.73,25.53,
7/28/2018 15:17,44.82,545.1,1015.901,1.103,11.85,13.72,25.53,
7/28/2018 15:32,44.25,445.2,1015.736,1.217,14.56,13.7,25.92,
7/28/2018 15:47,43.6,350.6,1015.761,0.794,49.35,13.72,26.26,
7/28/2018 16:02,43.76,445.2,1015.644,0.606,126.3,13.22,26.35,
7/28/2018 16:17,44.87,403.2,1015.67,0.498,123.1,13.67,26.51,
7/28/2018 16:32,45.98,359.9,1015.684,0.449,86.5,13.7,26.71,
7/28/2018 16:47,40.59,387.3,1015.609,0.449,86.5,13.74,26.58,
7/28/2018 17:02,45.76,318,1015.609,0.532,158.9,13.69,26.74,
7/28/2018 17:17,46,183.5,1015.472,0.503,118.5,13.72,26.73,
7/28/2018 17:32,47.45,195.1,1015.496,0.315,84.3,11.82,26.96,
7/28/2018 17:47,45.95,169.9,1015.542,0.867,112.7,13.67,27.02,
7/28/2018 18:02,34.79,139.3,1015.477,0.103,95.5,13.72,27.62,
7/28/2018 18:17,42.09,110.5,1015.558,0.103,95.5,13.71,27.43,
7/28/2018 18:32,55.68,137.7,1015.628,0.076,170.1,13.73,26.3,
7/28/2018 18:47,53.44,107.7,1015.622,0.238,224.5,13.77,27.02,
7/28/2018 19:02,51.82,74.24,1015.569,0.028,324.4,13.82,26.39,
7/28/2018 19:17,57.54,50.79,1015.566,1.137,296.5,13.84,26.19,
7/28/2018 19:32,58.09,22.36,1015.617,0.139,317.4,13.05,25.84,
7/28/2018 19:47,46.95,6.7,1015.636,1.631,311.3,12.96,25.66,
7/28/2018 20:02,47.34,1.61,1015.711,1.631,311.3,12.45,25.13,
7/28/2018 20:17,51.97,0.24,1016.065,2.891,306,12.79,24.33,
7/28/2018 20:32,53.88,0,1016.255,2.319,310.1,12.9,23.66,
7/28/2018 20:47,56.82,0,1016.362,2.775,317.3,12.81,23.5,
7/28/2018 21:02,57.4,0,1016.512,2.48,322.6,12.82,23.48,
7/28/2018 21:17,55.89,0,1016.491,2.764,323.3,12.82,23.26,
7/28/2018 21:32,56.94,0,1016.724,2.764,323.3,11.66,23.18,
7/28/2018 21:47,57.06,0,1016.671,2.387,321.4,12.91,23.12,
7/28/2018 22:02,56.25,0.01,1016.684,2.453,313,12.88,22.9,
7/28/2018 22:17,59.2,0.02,1016.73,2.464,315.3,12.89,22.82,
7/28/2018 22:32,61.05,0.04,1016.832,3.122,331.9,12.89,22.7,
7/28/2018 22:47,61.99,0.05,1016.84,3.334,325.8,12.89,22.42,
7/28/2018 23:02,65.15,0.04,1016.939,3.334,325.8,12.87,22.34,
7/28/2018 23:17,63.81,0.01,1016.936,3.314,328.9,12.86,22.3,
7/28/2018 23:32,65.29,0,1017.019,3.672,328.7,12.87,22.19,
7/28/2018 23:47,61.25,0,1016.974,3.502,334.6,12.85,22.15,
7/29/2018 0:02,61.46,0,1016.968,4.135,354.4,12.45,21.81,
7/29/2018 0:17,61.76,0,1016.979,3.898,355.9,12.75,21.71,
7/29/2018 0:32,64.22,0,1016.992,3.611,332.3,12.82,21.44,
7/29/2018 0:47,67.21,0,1017.07,3.611,332.3,12.72,21.32,
7/29/2018 1:02,65.32,0,1017.105,2.924,342.3,12.8,21.34,
7/29/2018 1:17,64.86,0,1017.124,2.817,352.8,12.7,21.18,
7/29/2018 1:32,65.46,0,1017.124,2.703,355.7,11.52,21.04,
7/29/2018 1:47,64.31,0,1017.175,1.916,356.4,12.82,20.87,
7/29/2018 2:02,67.51,0,1017.199,2.113,344.8,12.79,20.96,
7/29/2018 2:17,69.38,0.01,1017.287,2.113,344.8,12.8,20.87,
7/29/2018 2:32,67.41,0,1017.29,2.019,348.5,12.78,20.56,
7/29/2018 2:47,68.71,0,1017.379,2.029,9.41,12.77,20.59,
7/29/2018 3:02,68.68,0.01,1017.438,1.228,28.36,12.76,20.33,
7/29/2018 3:17,71.79,0.01,1017.338,1.645,320.8,12.76,20.3,
7/29/2018 3:32,70.88,0,1017.293,2.421,332.5,12.76,20.09,
7/29/2018 3:47,72.74,0,1017.322,2.421,332.5,12.75,19.68,
7/29/2018 4:02,72.25,0,1017.282,2.663,317,12.34,19.34,
7/29/2018 4:17,73.01,0.1,1017.362,3.226,318.1,12.65,19.15,
7/29/2018 4:32,74.23,1.06,1017.48,2.718,308.8,12.71,19.02,
7/29/2018 4:47,75.31,4.15,1017.547,2.831,319.4,12.63,18.83,
7/29/2018 5:02,76.34,12.32,1017.636,2.917,314,12.7,18.84,
7/29/2018 5:17,77.33,27.27,1017.749,2.653,323,12.63,18.99,
7/29/2018 5:32,73.61,62.78,1017.845,2.653,323,11.49,19.38,
7/29/2018 5:47,71.88,87.9,1017.907,2.578,357,12.87,19.21,
7/29/2018 6:02,71.84,125.9,1018.073,2.808,342.4,13.05,19.12,
7/29/2018 6:17,72.6,154.4,1018.103,2.993,351.9,13.16,19.08,
7/29/2018 6:32,72.78,191.5,1017.971,3.592,345,13.23,19.08,
7/29/2018 6:47,73.5,215.2,1018.081,3.17,337.3,13.29,18.97,
7/29/2018 7:02,73.42,252.2,1018.175,3.17,337.3,13.34,19.2,
7/29/2018 7:17,71.89,283.6,1018.314,2.812,337.6,13.4,19.18,
7/29/2018 7:32,73.34,314.9,1018.288,3.034,330.5,13.45,19.35,
7/29/2018 7:47,71.73,347.2,1018.355,2.645,321.4,13.52,19.44,
7/29/2018 8:02,72.59,382.5,1018.28,2.168,324,13.18,19.72,
7/29/2018 8:17,71.49,416.2,1018.188,2.189,322.1,13.58,20.06,
7/29/2018 8:32,69.56,449.7,1018.178,2.189,322.1,13.65,20.2,
7/29/2018 8:47,67.74,483.9,1018.167,1.786,328.6,13.86,20.53,
7/29/2018 9:02,65.63,537.6,1018.135,1.518,328.8,13.9,20.86,
7/29/2018 9:17,64.97,575.5,1017.998,1.741,346.1,14.09,21.18,
7/29/2018 9:32,65.1,603.7,1017.978,2.368,352.3,12.01,21.52,
7/29/2018 9:47,63.11,629.6,1017.955,2.248,347.9,13.62,21.73,
7/29/2018 10:02,62.21,649.1,1017.818,1.607,326.3,13.61,22.21,
7/29/2018 10:17,60.84,668.6,1017.671,1.607,326.3,13.64,22.62,
7/29/2018 10:32,58.72,685.4,1017.599,1.687,328.2,13.65,23.09,
7/29/2018 10:47,57.56,706.7,1017.505,1.59,312.9,13.65,23.4,
7/29/2018 11:02,59.34,718.6,1017.349,0.997,309.8,13.66,23.48,
7/29/2018 11:17,59.13,758.4,1017.218,1.425,235.5,13.63,23.69,
7/29/2018 11:32,54.71,814,1017.093,1.643,246.3,13.65,24.3,
7/29/2018 11:47,53.62,842,1016.988,1.643,246.3,13.65,25.05,
7/29/2018 12:02,50.58,829,1016.86,1.171,242.5,13.27,25.44,
7/29/2018 12:17,50.03,816,1016.669,1.167,253.8,13.62,26,
7/29/2018 12:32,48.99,846,1016.602,1.109,259.2,13.64,26.3,
7/29/2018 12:47,46.39,850,1016.555,0.781,244.6,13.66,26.78,
7/29/2018 13:02,49.38,851,1016.349,0.813,238.7,13.69,26.92,
7/29/2018 13:17,53.38,851,1016.227,0.813,238.7,13.71,27.15,
7/29/2018 13:32,53.14,838,1015.968,1.422,222.9,12.11,27.21,
7/29/2018 13:47,50.62,823,1015.744,1.462,206.1,13.68,27.37,
7/29/2018 14:02,53.43,810,1015.643,2.098,212,13.7,27.71,
7/29/2018 14:17,42.93,783.8,1015.373,1.441,214,13.72,28.43,
7/29/2018 14:32,37.03,767.8,1015.343,1.296,253.1,13.71,28.87,
7/29/2018 14:47,38.58,723.9,1015.225,1.247,316.7,13.73,29.74,
7/29/2018 15:02,41.71,666.4,1014.952,1.247,316.7,13.39,29.35,
7/29/2018 15:17,42.39,640.3,1014.944,2.612,319,13.68,29.42,
7/29/2018 15:32,44.02,624.8,1014.885,3.104,320.4,13.68,29.48,
7/29/2018 15:47,51.11,584,1014.812,2.301,300.3,13.72,28.76,
7/29/2018 16:02,50.48,568.6,1014.582,1.852,319.5,13.24,29.22,
7/29/2018 16:17,44.17,523.6,1014.558,2.957,321.5,13.67,29.24,
7/29/2018 16:32,38.83,489.7,1014.461,2.957,321.5,13.72,29.62,
7/29/2018 16:47,39.78,440.7,1014.367,3.871,312.4,13.76,29.45,
7/29/2018 17:02,41.13,407.2,1014.327,4.346,317.1,13.72,29.23,
7/29/2018 17:17,40.94,372.4,1014.225,3.771,310.1,13.73,29.07,
7/29/2018 17:32,38.91,333.6,1014.099,3.696,297.8,11.9,29.23,
7/29/2018 17:47,36.88,287.7,1014.045,3.476,297.6,13.74,29.2,
7/29/2018 18:02,38.08,244.4,1014.021,3.476,297.6,13.76,29.19,
7/29/2018 18:17,37.29,203.3,1013.935,2.985,306.5,13.79,28.77,
7/29/2018 18:32,46.36,160.4,1013.927,3.387,302.1,13.75,28.13,
7/29/2018 18:47,46.07,116.7,1013.962,2.469,297.4,13.81,27.86,
7/29/2018 19:02,46.66,82.2,1014.013,3.38,303.1,13.91,27.42,
7/29/2018 19:17,49.2,48.19,1013.909,3.82,307.6,13.24,27.31,
7/29/2018 19:32,49.62,20.56,1013.997,3.75,317,13.04,27.3,
7/29/2018 19:47,49.33,4.86,1014.003,3.75,317,12.96,26.93,
7/29/2018 20:02,53.51,1.43,1014.214,3.429,319.3,12.54,26.78,
7/29/2018 20:17,61.16,0.11,1014.268,3.198,321.5,12.83,26.64,
7/29/2018 20:32,55.6,0,1014.437,1.974,344.7,12.85,26.45,
7/29/2018 20:47,60.56,0,1014.619,0.871,357.1,12.84,26.26,
7/29/2018 21:02,65.91,0.01,1014.641,0.084,355.1,12.81,25.97,
7/29/2018 21:17,56.64,0,1014.748,0.084,355.1,12.83,25.52,
7/29/2018 21:32,60.53,0,1014.783,0.647,71.04,11.6,25.49,
7/29/2018 21:47,57.97,0,1014.839,1.345,46,12.92,25.67,
7/29/2018 22:02,63.49,0.01,1014.874,1.403,41.65,12.9,25.32,
7/29/2018 22:17,46.7,0.01,1014.828,1.716,350.1,12.88,25.94,
7/29/2018 22:32,59.02,0.01,1014.885,1.706,323.2,12.88,25.6,
7/29/2018 22:47,59.13,0.01,1014.866,1.706,323.2,12.87,25.09,
7/29/2018 23:02,58.19,0,1014.887,2.803,322.9,12.87,25.24,
7/29/2018 23:17,58.85,0.04,1014.921,2.587,326.4,12.86,25,
7/29/2018 23:32,60.82,0.02,1014.93,2.498,351.4,12.86,24.66,
7/29/2018 23:47,61.5,0.02,1014.969,1.666,343.3,12.85,24.6,
7/30/2018 0:02,61.09,0.08,1014.862,2.01,343.4,12.44,24.51,
7/30/2018 0:17,58.32,0.12,1014.912,1.486,0.51,12.75,24.12,
7/30/2018 0:32,60.43,0.08,1014.995,1.486,0.51,12.81,24.11,
7/30/2018 0:47,57.4,0.05,1015.126,1.25,324.6,12.72,24.09,
7/30/2018 1:02,56.58,0.03,1015.207,1.224,335.3,12.8,23.91,
7/30/2018 1:17,65.14,0,1015.263,0.461,200.6,12.72,23.37,
7/30/2018 1:32,64.98,0,1015.322,1.09,47.45,11.56,23.06,
7/30/2018 1:47,63.32,0,1015.29,0.818,286.4,12.82,22.96,
7/30/2018 2:02,59.75,0,1015.375,0.818,286.4,12.81,22.18,
7/30/2018 2:17,60.63,0,1015.483,2.349,352,12.81,22.08,
7/30/2018 2:32,60.55,0,1015.536,1.617,8.1,12.8,22.14,
7/30/2018 2:47,63.16,0,1015.625,1.63,355.4,12.79,22.29,
7/30/2018 3:02,66.57,0,1015.67,1.129,17.44,12.78,22.07,
7/30/2018 3:17,65.64,0,1015.692,0.694,69.58,12.77,21.95,
7/30/2018 3:32,65.88,0,1015.829,0.694,69.58,12.77,22.08,
7/30/2018 3:47,65.02,0,1015.925,1.408,175.9,12.76,22.04,
7/30/2018 4:02,61.26,0,1016.019,1.35,192.8,12.33,21.99,
7/30/2018 4:17,59.71,0.01,1016.113,1.771,183.9,12.66,21.83,
7/30/2018 4:32,60.79,0.94,1016.268,1.428,239.2,12.72,21.72,
7/30/2018 4:47,67.46,3.16,1016.325,1.416,323,12.63,21.28,
7/30/2018 5:02,62.65,9.21,1016.376,1.815,216.2,12.72,21.23,
